corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-deu	DEU083	DEU083	Sack, Gustav	Paralyse	1885	1916	M	http://d-nb.info/gnd/118750607	1914	1913/1914	NA	NA	NA	NA	de	23323	NA	NA	short	low	T4
ELTeC-deu	DEU085	DEU085	Ganghofer, Ludwig	Der Ochsenkrieg	1855	1920	M	http://d-nb.info/gnd/118537490	1914	1914	NA	1959	NA	NA	de	212235	NA	NA	long	high	T4
ELTeC-deu	DEU099	DEU099	Christ, Lena	Mathias Bichler	1881	1920	F	http://d-nb.info/gnd/118520555	1914	1914	NA	1972	NA	NA	de	81921	NA	NA	medium	high	T4
ELTeC-deu	DEU096	DEU096	Meyrink, Gustav	Der Golem	1868	1932	M	http://d-nb.info/gnd/118582046	1915	1915	NA	1917	NA	NA	de	90790	NA	NA	medium	high	T4
ELTeC-deu	DEU082	DEU082	Braun, Lily	Lebenssucher	1865	1916	F	http://d-nb.info/gnd/11867353X	1915	1915	NA	1922	NA	NA	de	142219	NA	NA	long	low	T4
ELTeC-deu	DEU091	DEU091	Schnitzler, Arthur	Casanovas Heimfahrt	1862	1931	M	http://d-nb.info/gnd/118609807	1918	1918	NA	1961	NA	NA	de	43407	NA	NA	short	high	T4
ELTeC-deu	DEU095	DEU095	Ball, Hugo	Flammetti	1886	1927	M	http://d-nb.info/gnd/118506234	1918	1918	NA	1975	NA	NA	de	58233	NA	NA	medium	low	T4
ELTeC-deu	DEU078	DEU078	Essig, Hermann	Der Taifun	1878	1918	M	http://d-nb.info/gnd/118531212	1919	1919	NA	1919	NA	NA	de	118751	NA	NA	long	low	T4
ELTeC-deu	DEU093	DEU093	Christ, Lena	Madam Bäurin	1881	1920	F	http://d-nb.info/gnd/118520555	1920	1920	NA	1972	NA	NA	de	42418	NA	NA	short	high	T4
ELTeC-deu	DEU006	DEU006	Weerth, Georg	Fragment eines Romans	1822	1856	M	http://d-nb.info/gnd/117208612	1957	1957	NA	1956	NA	NA	de	60551	NA	NA	medium	low	T1
ELTeC-deu	DEU051	DEU051	Fontane, Theodor	Unterm Birnbaum	1819	1898	M	http://d-nb.info/gnd/118534262	1885	August-September 1885	NA	1973	NA	NA	de	40316	NA	NA	short	high	T3
ELTeC-deu	DEU035	DEU035	Fontane, Theodor	Vor dem Sturm	1819	1898	M	http://d-nb.info/gnd/118534262	1878	Januar- September 1878	NA	1973	NA	NA	de	269471	NA	NA	long	high	T2
ELTeC-deu	DEU094	DEU094	Schnitzler, Arthur	Der Weg ins Freie	1862	1931	M	http://d-nb.info/gnd/118609807	1908	Januar–Juni 1908	NA	1961	NA	NA	de	144932	NA	NA	long	high	T4
